"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"G.M., Álamo, Guillermo M.; J.D., Bordón, Jacob D.R.; J.J., Aznárez, Juan J.","Álamo, Guillermo M. (56790034300); Bordón, Jacob D.R. (56110078400); Aznárez, Juan J. (6701693105)","56790034300; 56110078400; 6701693105","On the application of the beam model for linear dynamic analysis of pile and suction caisson foundations for offshore wind turbines","2021","Computers and Geotechnics","134","","104107","","","0","22","10.1016/j.compgeo.2021.104107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102860648&doi=10.1016%2Fj.compgeo.2021.104107&partnerID=40&md5=ed36df498abcbf3aa2fc76fca3d82e96","Piles and suction caissons are the most common foundation solutions for fixed Offshore Wind Turbines at intermediate water depths. They are generally used as a single element, presenting large diameters and short aspect ratios. These specific dimensions drastically differ from the ones of classical applications (offshore platforms, bridges, tall buildings etc.). Thus, in this paper the validity of their modelling as beam elements for the particular problem of OWT is revised. The results of a soil-beam model, based on the integral Reciprocity Theorem in Elastodynamics and specific Green's functions for the layered half-space for the soil behaviour coupled with Timoshenko's beam Finite Elements, are benchmarked against the ones of a soil-shell model, based on Boundary Elements for the soil coupled with shell Finite Elements. The comparative study is conducted in terms of foundation characterization variables (impedance functions and kinematic interaction factors). Their influence on the OWT seismic response is also studied through a substructuring procedure. From the results, some expressions for determining the applicability range of the beam simplification are proposed as functions of the relative foundation-soil stiffness ratio. It is observed that this applicability range goes beyond that the one commonly considered. © 2021 Elsevier B.V., All rights reserved.","Boundary Elements; Finite Elements; Monopile Foundation; Offshore Wind Turbine; Seismic Response; Suction Caisson Foundation; Aspect Ratio; Caissons; Foundations; Geometry; Offshore Oil Well Production; Offshore Wind Turbines; Piles; Pressure Vessels; Seismic Response; Soils; Tall Buildings; Beam Model; Boundary Elements; Intermediate Waters; Linear Dynamics Analysis; Model-based Opc; Monopile Foundation; Offshore Winds; Suction Caisson; Suction Caisson Foundation; Water Depth; Finite Element Method; Boundary Element Method; Caisson; Dynamic Analysis; Finite Element Method; Foundation; Modeling; Offshore Structure; Pile; Seismic Response; Structural Component; Suction; Water Depth; Wind Turbine","Aspect ratio; Caissons; Foundations; Geometry; Offshore oil well production; Offshore wind turbines; Piles; Pressure vessels; Seismic response; Soils; Tall buildings; Beam model; Boundary elements; Intermediate waters; Linear dynamics analysis; Model-based OPC; Monopile foundation; Offshore winds; Suction caisson; Suction caisson foundation; Water depth; Finite element method; boundary element method; caisson; dynamic analysis; finite element method; foundation; modeling; offshore structure; pile; seismic response; structural component; suction; water depth; wind turbine","Article","Final","All Open Access; Green Final Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85102860648"
"H., Abusannuga, Hashem; M., Özkaymak, Mehmet","Abusannuga, Hashem (57216902503); Özkaymak, Mehmet (55970402100)","57216902503; 55970402100","The effect of geometry variants on the performance of VAWT-rotor with incline-straight blades","2021","AIP Advances","11","4","045307","","","0","1","10.1063/5.0042399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103755473&doi=10.1063%2F5.0042399&partnerID=40&md5=4e9b019e94a05ea17042441507d02c0c","This study was conducted theoretically with the aim of investigating the effect of the straight blade angle change on the aerodynamic performance of the vertical axis wind rotor (VAWR). The work was done within the blade angle range of 25°-85° with an angular gradient of 20°. A special name has been given to the VAWR concerned in this paper, where it was called Straight Slant Blades (SSBs). The so-called multi-stream tube (MST) model was modified to be suitable for SSBs. MST is an aerodynamic model, which was previously used to work on what is known as Darrieus and H-Darrieus vertical axis wind turbines. A computer program is designed and developed using Microsoft Visual Basic to be consistent with the objectives of this research. As for verifying the effectiveness of this program, its theoretical results were compared with previous laboratory results from other research studies as it proved its effectiveness in achieving satisfactory results commensurate with the objective of this study. This study is applied to four groups of different engineering designs for the SSB rotor, where each group is concerned with one of the geometric variables confined to the rotor height 2H, the rotor radius R, the number of rotor blades N, and the airfoil C. The results obtained are displayed as rotor power coefficient curves as a function of blade tip speed ratio. As it resulted in the ideal range for the angle of the blade between 45° and 65°, according to the rotor in this range, the value of maximum power coefficient CpMAX is at its maximum and the range of tip speed ratios is the highest in addition to the diminution of the problem of self-movement. © 2021 Elsevier B.V., All rights reserved.","Aerodynamics; Visual Basic; Wind Turbines; Aero-dynamic Performance; Aerodynamic Modeling; Engineering Design; Geometric Variables; Microsoft Visual Basic; Rotor Power Coefficients; Vertical Axis Wind Rotors; Vertical Axis Wind Turbines; Turbomachine Blades","Aerodynamics; Visual BASIC; Wind turbines; Aero-dynamic performance; Aerodynamic modeling; Engineering design; Geometric variables; Microsoft Visual Basic; Rotor power coefficients; Vertical axis wind rotors; Vertical axis wind turbines; Turbomachine blades","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85103755473"
"V., Raul, Vishal; L.T., Leifsson, Leifur Thor","Raul, Vishal (57216633447); Leifsson, Leifur Thor (24178796800)","57216633447; 24178796800","Surrogate-based aerodynamic shape optimization for delaying airfoil dynamic stall using Kriging regression and infill criteria","2021","Aerospace Science and Technology","111","","106555","","","0","103","10.1016/j.ast.2021.106555","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101423250&doi=10.1016%2Fj.ast.2021.106555&partnerID=40&md5=908b1e1d484cbc1ef5470bda6dd34738","The dynamic stall phenomenon is characterized by the formation of a leading-edge vortex, which is responsible for adverse aerodynamic forces and moments adversely impacting the structural strength and life of a system. Aerodynamic shape optimization (ASO) provides a cost-effective approach to delay or mitigate the dynamic stall characteristics. Unfortunately, ASO requires multiple evaluations of accurate but time-consuming computational fluid dynamics (CFD) simulations to produce optimum designs rendering the optimization process computationally costly. The current work proposes a surrogate-based optimization (SBO) technique to alleviate the computational burden of ASO to delay and mitigate the deep dynamic stall characteristics of airfoils. In particular, the Kriging regression surrogate model is used for approximating the objective and constraint functions. The airfoil geometry is parametrized using six PARSEC parameters. The objective and constraint functions are evaluated with the unsteady Reynolds-averaged Navier-Stokes equations with a C-grid mesh topology and Menter's shear stress transport turbulence model. The approach is demonstrated on a vertical axis wind turbine airfoil at a Reynolds number of 135,000 and a Mach number of 0.1 undergoing a sinusoidal oscillation with a reduced frequency of 0.05. The surrogate model is constructed with 60 initial samples and further refined with 20 infill samples using expected improvement. The generated surrogate model is validated with the normalized root mean square error based on 20 test data samples. The refined surrogate model is utilized for finding the optimal design using multi-start gradient-based search. The optimal airfoil has a higher thickness, larger leading-edge radius, and an aft camber compared to the baseline. These geometric shape changes delay the dynamic stall angle by over 3∘ and reduces the severity of the pitching moment coefficient fluctuation. Finally, global sensitivity analysis is conducted on the optimal design using Sobol' indices revealing the most influential shape variables and their interaction effects impacting the airfoil dynamic stall characteristics. © 2021 Elsevier B.V., All rights reserved.","Aerodynamic Shape Optimization; Dynamic Stall; Kriging Regression; Sobol' Indices; Surrogate-based Optimization; Aerodynamic Stalling; Airfoils; Computational Fluid Dynamics; Cost Effectiveness; Infill Drilling; Interpolation; Mean Square Error; Navier Stokes Equations; Optimal Systems; Reynolds Number; Sensitivity Analysis; Shear Stress; Topology; Turbulence Models; Vortex Flow; Aerodynamic Shape Optimization; Computational Fluid Dynamics Simulations; Global Sensitivity Analysis; Pitching Moment Coefficients; Sinusoidal Oscillations; Surrogate-based Optimization; Unsteady Reynolds Averaged Navier-stokes Equations; Vertical Axis Wind Turbines; Shape Optimization","Aerodynamic stalling; Airfoils; Computational fluid dynamics; Cost effectiveness; Infill drilling; Interpolation; Mean square error; Navier Stokes equations; Optimal systems; Reynolds number; Sensitivity analysis; Shear stress; Topology; Turbulence models; Vortex flow; Aerodynamic shape optimization; Computational fluid dynamics simulations; Global sensitivity analysis; Pitching moment coefficients; Sinusoidal oscillations; Surrogate-based optimization; Unsteady reynolds averaged navier-stokes equations; Vertical axis wind turbines; Shape optimization","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85101423250"
"A., Pourrajabian, Abolfazl; M., Dehghan, M.; S., Rahgozar, Saeed","Pourrajabian, Abolfazl (35105619300); Dehghan, M. (58304803000); Rahgozar, Saeed (17346906200)","35105619300; 58304803000; 17346906200","Genetic algorithms for the design and optimization of horizontal axis wind turbine (HAWT) blades: A continuous approach or a binary one?","2021","Sustainable Energy Technologies and Assessments","44","","101022","","","0","55","10.1016/j.seta.2021.101022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100233914&doi=10.1016%2Fj.seta.2021.101022&partnerID=40&md5=ea2cd0fbd42c99bce7a069d7c8bb5565","The continuous and the binary techniques are the main types of genetic algorithms that could be employed for an optimization problem. The study investigates the robustness and accuracy of each technique for the wind turbine blades design and optimization problem. For that purpose, the geometry of the blade was designed for the maximization of the output power, the desirable goal of the blade design. The design variables consist of the distribution of the chord and twist along the blade. Results indicate that the continuous genetic algorithm outperforms the binary one from the standpoint of the accuracy and also the computational time. However, the use of uniform crossover could improve the convergence rate of the binary genetic algorithm. Moreover, the sensitivity analysis of the applied genetic algorithms with respect to the population size and the mutation rate was performed to find the appropriate values for those parameters. The outcomes emphasized that adopting a small number of population size together with a large number of generations could speed up the convergence rate of the problem. Also approved in the study was the efficiency of the so-called “Superblade” operator which improved the convergence rate of the algorithm and resulted in the powerful blades. © 2021 Elsevier B.V., All rights reserved.","Binary Genetic Algorithm; Blade; Continuous Genetic Algorithm; Optimization; Wind Turbine; Population Statistics; Sensitivity Analysis; Turbomachine Blades; Wind Turbines; Binary Genetic Algorithm; Computational Time; Continuous Approach; Continuous Genetic Algorithms; Design And Optimization; Horizontal Axis Wind Turbines; Optimization Problems; Wind Turbine Blades; Genetic Algorithms","Population statistics; Sensitivity analysis; Turbomachine blades; Wind turbines; Binary genetic algorithm; Computational time; Continuous approach; Continuous genetic algorithms; Design and optimization; Horizontal axis wind turbines; Optimization problems; Wind turbine blades; Genetic algorithms","Article","Final","","Scopus","2-s2.0-85100233914"
"Y., Chen, Yijie; Y., Zhang, Yanjiang; C., Lin, Chenghuan; J., Zhou, Jikai","Chen, Yijie (57223093868); Zhang, Yanjiang (57223100453); Lin, Chenghuan (57212375421); Zhou, Jikai (35115847400)","57223093868; 57223100453; 57212375421; 35115847400","Optimization and analysis on prestressed concrete-steel hybrid wind turbine tower; 风电预应力混凝土-钢混合塔架设计优化研究","2021","Taiyangneng Xuebao/Acta Energiae Solaris Sinica","42","3","","121","127","0","3","10.19912/j.0254-0096.tynxb.2018-1180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104798579&doi=10.19912%2Fj.0254-0096.tynxb.2018-1180&partnerID=40&md5=580f3165648f9511b334a9f584140589","The construction cost of hybrid wind turbine tower is one of the most important factors for structural design. In this paper, an optimization method based on the particle swarm optimization algorithm and finite element method, was proposed to minimize the cost by optimizing the segments and geometry of hybrid towers. The tower construction cost of towers of 2.5 MW wind turbine is taken as the optimal function, and the constraint conditions include strength, stiffness, stability, fatigue, overhead deformation and nature frequency. The results show that the most unfavorable combination of action effects should be the state where the first variable load is horizontal aerodynamic force in the condition of cut-out wind speed. The thickness of steel segment has the most important effect on construction cost, and the second is the height and thickness of concrete segment. Besides, the cost is lowest when the height of concrete segment occupies around 75% of the total height. © 2021 Elsevier B.V., All rights reserved.","Finite Element Method; Hybrid Structure; Particle Swarm Optimization(pso); Sensitivity Analysis; Structural Optimization; Wind Turbines; Particle Swarm Optimization (pso); Prestressed Concrete; Structural Design; Wind; Wind Turbines; Aerodynamic Forces; Concrete Segments; Constraint Conditions; Construction Costs; Nature Frequency; Optimal Function; Optimization Method; Particle Swarm Optimization Algorithm; Towers","Particle swarm optimization (PSO); Prestressed concrete; Structural design; Wind; Wind turbines; Aerodynamic forces; Concrete segments; Constraint conditions; Construction costs; Nature frequency; Optimal function; Optimization method; Particle swarm optimization algorithm; Towers","Article","Final","","Scopus","2-s2.0-85104798579"
"G., Mancò, Giulia; E., Guelpa, Elisa; A., Colangelo, Alessandro; A., Virtuani, Alessandro; T., Morbiato, Tommaso; V., Verda, Vittorio","Mancò, Giulia (57220924151); Guelpa, Elisa (55318406800); Colangelo, Alessandro (57213618245); Virtuani, Alessandro (6507562786); Morbiato, Tommaso (38561938100); Verda, Vittorio (35605813400)","57220924151; 55318406800; 57213618245; 6507562786; 38561938100; 35605813400","Innovative renewable technology integration for nearly zero-energy buildings within the Re-cognition project","2021","Sustainability (Switzerland)","13","4","1938","1","24","0","18","10.3390/su13041938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100897586&doi=10.3390%2Fsu13041938&partnerID=40&md5=4307c47459d2713442815d25e1f55aa8","With the 2010/31/EU directive, all new buildings shall be nearly zero-energy buildings (nZEB) from 2020 onward, with the aim of strongly reducing the energy consumption related to the building sector. To achieve this goal, it is not sufficient to focus on the design of the building envelope; smart and efficient energy management is necessary. Moreover, to ensure the adoption of RES systems in the built environment, innovative technologies need to be further developed in order to increase their cost-effectiveness, energy efficiency and integration capability. This paper proposes a synthesis, design and operation optimization of an integrated multi-energy system composed of traditional and innovative renewable technologies, developed within the European project ReCOGNITION. A biogas-based micro cogeneration unit, lightweight glass-free photovoltaic modules, a passive variable geometry small wind turbine optimized for an urban environment and latent heat thermal storage based on phase change materials are some of the technologies developed within the Re-COGNITION project. The optimization problem is solved to contemporarily evaluate (a) the optimal design and (b) the optimal operations of the set of technologies considering both investment and operating costs, using mixed integer non-linear programming. The optimization is applied to the four pilots that are developed during the project, in various European cities (Turin (Italy), Corby (United Kingdom), Thessaloniki (Greece), Cluj-Napoca (Romania). Simulation results show that the development and optimal exploitation of new technologies through optimization strategies provide significant benefits in terms of cost (between 11% and 42%) and emissions (between 10% and 25%), managing building import/export energy and charge/discharge storage cycles. © 2021 Elsevier B.V., All rights reserved.","Energy Systems; Minlp; Mixed Integer Nonlinear; Multi-energy System; Optimization; Cogeneration; Energy Efficiency; Energy Management; European Union; Exploitation; Innovation; Optimization; Wind Turbine; Central Macedonia; Cluj; Cluj-napoca; Greece; Italy; Piedmont [italy]; Romania; Thessaloniki [central Macedonia]; Torino [piedmont]; Turin; United Kingdom","cogeneration; energy efficiency; energy management; European Union; exploitation; innovation; optimization; wind turbine; Central Macedonia; Cluj; Cluj-Napoca; Greece; Italy; Piedmont [Italy]; Romania; Thessaloniki [Central Macedonia]; Torino [Piedmont]; Turin; United Kingdom","Article","Final","All Open Access; Gold Open Access; Green Final Open Access; Green Open Access","Scopus","2-s2.0-85100897586"
"","","","6th International Conference on Industrial Engineering, ICIE 2020","2021","Lecture Notes in Mechanical Engineering","","","","","","1277","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135178920&partnerID=40&md5=d2824f9c483b30911442ba13e64cf193","The proceedings contain 146 papers. The special focus in this conference is on Industrial Engineering. The topics include: Restoration of the Resource of Aviation Equipment Parts by Re-Hardening; method of Energy Efficiency Evaluation for Airplane Active Fuel System Pumping Groups; modification of Two-Stage Coaxial Gearbox; principles of Designing a Mobile Wind Turbine for the Arctic and the Far North; variable Speed Mechanisms of the Pipeline Valve Drive; new Mechanism for Composite Materials Compaction; research into Geometry of Direct-Flow Duct of Hydraulic Generator; improvement of Technical Means for Running-in and Testing Small-Sized Tractor Engines; theoretical Investigations of Journal Bearings with Micro-Dimples; research to Determine the Installation of Additional Stabilizer Bars for the Modernization of Trucks; diagnosing Continuous Dynamic Systems Using Parametric Functions Sensitivity; performance Assessment in Design of High-Speed Automatic Machines Based on Analysis of Their Dynamics; dynamic Analysis of Irregular Motion Stirrer with Elliptical Gear; the Program for Calculating the Critical Speed of Shaft Rotation; braking Energy Recuperation Management System of Device with Flywheel Storage; dynamics of Hydraulic Drive Equipped with Discrete Return Flow Controller; to Issue of Semiotic Component Visible for Pilot of Space Model Beyond Cabin of Aircraft Simulator; investigation of Wear Mechanisms in Heat-Resistant Coated Steels due to Frictional Heating in the Course of Sliding Friction with Resource Lubrication; to Issue of Dynamics of Solid Body in Gravitational Field of the Earth; Prospects of Increase of Small Micro Turbine—CHP Systems Efficiency by Perfection of the Thermodynamically Cycles; technology for Creating Compacted Bulk Layer of Catalysts or Adsorbents. © 2022 Elsevier B.V., All rights reserved.","Curricula; Energy Efficiency; Engines; Fighter Aircraft; Fuels; Gravitation; Hydraulic Machinery; Information Management; Software Testing; Composites Material; Direct Flow; Energy Efficiency Evaluation; Far North; Flow Duct; Hydraulic Generator; New Mechanisms; Pipeline Valve; Running-in; Variable Speed; Friction","Curricula; Energy efficiency; Engines; Fighter aircraft; Fuels; Gravitation; Hydraulic machinery; Information management; Software testing; Composites material; Direct flow; Energy efficiency evaluation; Far North; Flow duct; Hydraulic generator; New mechanisms; Pipeline valve; Running-in; Variable speed; Friction","Conference review","Final","","Scopus","2-s2.0-85135178920"
"M., Mohan, Man; U.K., Saha, Ujjwal K.","Mohan, Man (57402079800); Saha, Ujjwal K. (35577440500)","57402079800; 35577440500","OVERLAP RATIO AS THE DESIGN VARIABLE FOR MAXIMIZING THE EFFICIENCY OF A SAVONIUS WIND ROTOR: AN OPTIMIZATION APPROACH","2021","","8B-2021","","V08BT08A025","","","0","5","10.1115/IMECE2021-69930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124466486&doi=10.1115%2FIMECE2021-69930&partnerID=40&md5=1b8c4bbbd276aeff06e8819959eb57ab","The application of Savonius wind rotor is increasing worldwide to provide electricity without contributing to global warming and promoting the small-scale power production. However, its lower performance remains a major problem due to high unproductive torque produced by the returning blade. In this paper, an optimum blade profile is obtained by maximizing the power coefficient (CP) considering the overlap ratio (OR) as an optimization parameter. This is done by coupling computational fluid dynamics (CFD) simulation to the rotor blade profile developed through the simplex search method. The blade profile is symmetric about the x-axis, where half of the blade geometry is formed by a natural cubic spline curve using three points. Two end points are retained fixed, while x and y of the third point is taken as a variable in addition to OR in the simplex search process throughout its iteration using the MATLAB platform. In all the iterations, the blade profile is meshed by using ANSYS ICEM CFD platform. The rotor performance analysis is carried out by ANSYS Fluent using the shear-stress transport (SST) k-ω turbulence model. The finite volume method (FVM) is used as a solver setup to solve the transient 2D flow around the rotor blade. The optimum blade profile is compared to a conventional semicircular blade profile over a wide range of tip speed ratio (TSR). The present study demonstrates the superior performance of the optimum blade profile showing CPmax that is 23% higher than the conventional semicircular blade profile at TSR = 0.8. Further, at OR = 0.154, the CP is found to be maximum. The velocity magnitude contours, total pressure and turbulence intensity contours are generated to analyse the effect of the optimal design approach. © 2022 Elsevier B.V., All rights reserved.","Optimization; Overlap Ratio; Power Coefficient; Savonius Rotor; Simplex Search Method; Tip Speed Ratio; Vertical Axis Wind Turbine; Computational Fluid Dynamics; Geometry; Global Warming; Iterative Methods; Matlab; Shear Stress; Turbomachine Blades; Turbulence Models; Wind Turbines; Blade Profile; Optimisations; Overlap Ratios; Performance; Power Coefficients; Savonius Rotor; Savonius Wind Rotor; Simplex Search Method; Tip Speed Ratio; Vertical Axes Wind Turbines; Finite Volume Method","Computational fluid dynamics; Geometry; Global warming; Iterative methods; MATLAB; Shear stress; Turbomachine blades; Turbulence models; Wind turbines; Blade profile; Optimisations; Overlap ratios; Performance; Power coefficients; Savonius rotor; Savonius wind rotor; Simplex search method; Tip speed ratio; Vertical axes wind turbines; Finite volume method","Conference paper","Final","","Scopus","2-s2.0-85124466486"
"M.K., Chaudhary, Manoj Kumar; S., Prakash, S.","Chaudhary, Manoj Kumar (57008785000); Prakash, S. (35957040300)","57008785000; 35957040300","Experimental investigations and aerodynamic shape optimization of small horizontal-axis wind turbine blades","2021","Transactions of the Canadian Society for Mechanical Engineering","45","4","","594","603","0","3","10.1139/tcsme-2020-0122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119966880&doi=10.1139%2Ftcsme-2020-0122&partnerID=40&md5=1035c7449df4a4d00a4b8f635fdafca3","This study aims to optimize and investigate small horizontal-axis wind turbine blades at low wind speeds. The objective of this study is to explain the design method based on BEM theory for 0.2 m blade rotors with constant, variable, and linear chord with twisted blade geometry. MATLAB and Xfoil programs were used to apply BEM principles on wind turbines with SG6043 airfoil. Numerical and experimental studies were carried out to examine the impact of rotor solidity values from 0.057 to 0.207 and the number of blades from 3 to 7. The experimental blades were developed using a 3D printing additive manufacturing technique. The rotors were investigated in an open wind tunnel at wind speeds ranging from 2 to 8 m/s. The initial investigation range included tip speed ratios from 2 to 8 and angles of attacks from 2° to 20°. Subsequently, these parameters were varied in Matlab and Xfoil software to optimization and investigate the power coefficient, blade geometry, number of blades, and blade pitch angle. It was found that a rotor solidity of 0.055–0.085 displayed better performance. © 2021 Elsevier B.V., All rights reserved.","Airfoil; Angle Of Attack; Power Coefficient; Solidity; Tip Speed Ratio; 3d Printers; Angle Of Attack; Matlab; Shape Optimization; Turbine Components; Turbomachine Blades; Wind; Wind Tunnels; Wind Turbines; Aerodynamic Shape Optimization; Blade Geometry; Design Method; Experimental Aerodynamics; Experimental Investigations; Horizontal Axis Wind Turbine Blades; Low Wind Speed; Power Coefficients; Solidity; Tip Speed Ratio; Airfoils","3D printers; Angle of attack; MATLAB; Shape optimization; Turbine components; Turbomachine blades; Wind; Wind tunnels; Wind turbines; Aerodynamic shape optimization; Blade geometry; Design method; Experimental aerodynamics; Experimental investigations; Horizontal axis wind turbine blades; Low wind speed; Power coefficients; Solidity; Tip speed ratio; Airfoils","Article","Final","","Scopus","2-s2.0-85119966880"
"X., Zhang, Xueyan; B., Zhou, Bo; H., Li, He","Zhang, Xueyan (57192503917); Zhou, Bo (56435001200); Li, He (57209170251)","57192503917; 56435001200; 57209170251","Wind turbine blade defect depth detection based on three-dimensional heat conduction model; 基于三维热传导模型的风力机叶片缺陷深度检测","2021","Yi Qi Yi Biao Xue Bao/Chinese Journal of Scientific Instrument","42","1","","174","182","0","2","10.19650/j.cnki.cjsi.J2007054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108199493&doi=10.19650%2Fj.cnki.cjsi.J2007054&partnerID=40&md5=ae3d5321e9cb61c926ecaf6befaa38ef","A three-dimensional heat conduction model of wind turbine blade with defect is established based on equivalent source theory, which solves the problem that one-dimensional heat conduction model cannot effectively predict the three-dimensional heat flow around the anisotropic material defect, and the accurate evaluation of the defect depth of the large-scale wind turbine blade is realized with pulsed infrared thermal imaging technology. The three-dimensional heat conduction equation of the blade with defect is simplified to isotropic problem with linear coordinate transformation, and then the analytical solution of the surface excess temperature in the defect area under the third boundary condition is obtained using separating variable method. Finally, the quantitative relationship among geometry dimensions of the defect, the peak time of excess temperature and the depth of defect is established. The on-site detection of 1.5 MW wind turbine blade made of GFRP composite material was carried out, which proves the feasibility of the proposed method, and the detection results show that the detection range reaches 7.8 mm, the detection error is less than 10%, and the detection accuracy is improved by 10%~31.4% compared with the one-dimensional model method. In addition, when the defect depth exceeds 3 mm, the boundary heat transfer cannot be ignored, otherwise more than 10.0% detection error will be caused. The method proposed in this paper can provide a reference for the defect detection of other anisotropic materials. © 2021 Elsevier B.V., All rights reserved.","Defect Depth; Glass Fiber Reinforced Plastic; Infrared Thermography; Three Dimensional Heat Conduction Model; Wind Turbine Blade; Error Detection; Heat Conduction; Infrared Imaging; Linear Transformations; Mathematical Transformations; Optical Anisotropy; Turbine Components; Wind Turbines; Anisotropic Material; Heat Conduction Equations; Heat Conduction Models; Infrared Thermal Imaging; Large Scale Wind Turbines; Linear Coordinate Transformation; One-dimensional Heat; One-dimensional Model; Turbomachine Blades","Error detection; Heat conduction; Infrared imaging; Linear transformations; Mathematical transformations; Optical anisotropy; Turbine components; Wind turbines; Anisotropic material; Heat conduction equations; Heat conduction models; Infrared thermal imaging; Large scale wind turbines; Linear coordinate transformation; One-dimensional heat; One-dimensional model; Turbomachine blades","Article","Final","","Scopus","2-s2.0-85108199493"
"H., Yu, Hui; Y., Ran, Yan; G., Zhang, Genbao; X., Li, Xinlong; B., Li, Borui","Yu, Hui (57207247545); Ran, Yan (36993318800); Zhang, Genbao (56413201200); Li, Xinlong (57212411752); Li, Borui (57218601509)","57207247545; 36993318800; 56413201200; 57212411752; 57218601509","A time-varying comprehensive dynamic model for the rotor system with multiple bearing faults","2020","Journal of Sound and Vibration","488","","115650","","","0","38","10.1016/j.jsv.2020.115650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089735967&doi=10.1016%2Fj.jsv.2020.115650&partnerID=40&md5=a481518b5e0501a0b2b1a1029b747d36","Rotor systems play a vital role in processing machinery, aero engines, and wind turbines. Since moving parts can be worn during operation, the system performance is variable throughout the service period actually, especially for the rotor system with various defects. Unfortunately, the existing models about bearing defects are established neglecting the changes of dynamic behaviors, which may not reflect the practice well. Thus, a model that considers this variation is proposed in this paper. The effects of both distributed and localized defects are modeled under the excitation from the system itself. Based on the Lankarani-Nikaravesh model and experimental observations, we established a time-varying wear model. The influences are considered not only on system dynamic behaviors but also on the geometry topographies of both parts and defects. The proposed model is validated with experimental data and prior researches. Extensive case studies are carried out to investigate the influences of the defects on system performance under an imbalanced excitation. The comparison performances of diverse systems at different times are conducted to illustrate the effects of the wear on systems responses. This model provides a better understanding for the performance evolution of rotor systems during the service period. Additionally, this model is also applicable for system fault diagnosis and health monitoring. © 2020 Elsevier B.V., All rights reserved.","Bearing Defect; Lubrication Oil Film; Rotor System; Time-varying; Wear; Aircraft Engines; Bearings (machine Parts); Wear Of Materials; Bearing Defect; Dynamic Behaviors; Health Monitoring; Localized Defects; Multiple Bearings; Performance Evolutions; Processing Machinery; System Dynamics; Defects","Aircraft engines; Bearings (machine parts); Wear of materials; Bearing defect; Dynamic behaviors; Health monitoring; Localized defects; Multiple bearings; Performance evolutions; Processing machinery; System Dynamics; Defects","Article","Final","","Scopus","2-s2.0-85089735967"
"T., Popławski, Tomasz; P., Szela̧g, Piotr; R., Bartnik, Ryszard","Popławski, Tomasz (56590383000); Szela̧g, Piotr (36115318600); Bartnik, Ryszard (56287848100)","56590383000; 36115318600; 56287848100","Adaptation of models from determined chaos theory to short-term power forecasts for wind farms","2020","Bulletin of the Polish Academy of Sciences: Technical Sciences","68","6","","1491","1501","0","5","10.24425/bpasts.2020.135400","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099308757&doi=10.24425%2Fbpasts.2020.135400&partnerID=40&md5=d04d271835062666a353e26cdc704f58","The paper proposes an adaptation of mathematical models derived from the theory of deterministic chaos to short-term power forecasts of wind turbines. The operation of wind power plants and the generated power depend mainly on the wind speed at a given location. It is a stochastic process dependent on many factors and very difficult to predict. Classical forecasting models are often unable to find the existing relationships between the factors influencing wind power output. Therefore, we decided to refer to fractal geometry. Two models based on selfsimilar processes (M-CO) and (M-COP) and the (M-HUR) model were built. The accuracy of these models was compared with other short-term forecasting models. The modified model of power curve adjusted to local conditions (M-PC) and Canonical Distribution of the Vector of Random Variables Model (CDVRM). Examples of applications confirm the valuable properties of the proposed approaches. © 2021 Elsevier B.V., All rights reserved.","Chaos Theory; Fractals; Prognostic Models; Short-term Forecasts; Time Series; Forecasting; Fractals; Random Processes; Stochastic Systems; Wind; Wind Power; Canonical Distributions; Deterministic Chaos; Forecasting Models; Fractal Geometry; Local Conditions; Power Forecast; Self-similar Process; Short-term Forecasting; Chaos Theory","Forecasting; Fractals; Random processes; Stochastic systems; Wind; Wind power; Canonical distributions; Deterministic chaos; Forecasting models; Fractal geometry; Local conditions; Power forecast; Self-similar process; Short-term forecasting; Chaos theory","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85099308757"
